user,recipe,score,rank
user_118,296621,5,6
user_118,80843,5,7
user_118,268707,5,8
user_118,300037,5,9
user_118,241469,5,10
user_119,205980,5,1
user_119,295802,5,2
user_119,300909,5,3
user_119,sticky-toffee-puddings,5,4
user_119,296256,5,5
user_119,296621,5,6
user_119,80843,5,7
user_119,268707,5,8
user_119,300037,5,9
user_119,241469,5,10
user_120,205980,5,1
user_120,295802,5,2
user_120,300909,5,3
user_120,sticky-toffee-puddings,5,4
user_120,296256,5,5
user_120,296621,5,6
user_120,80843,5,7
user_120,268707,5,8
user_120,300037,5,9
user_120,241469,5,10
user_121,205980,5,1
user_121,295802,5,2
user_121,300909,5,3
user_121,sticky-toffee-puddings,5,4
user_121,296256,5,5
user_121,296621,5,6
user_121,80843,5,7
user_121,268707,5,8
user_121,300037,5,9
user_121,241469,5,10
user_122,205980,5,1
user_122,295802,5,2
user_122,300909,5,3
user_122,sticky-toffee-puddings,5,4
user_122,296256,5,5
user_122,296621,5,6
user_122,80843,5,7
user_122,268707,5,8
user_122,300037,5,9
user_122,241469,5,10
user_123,205980,5,1
user_123,295802,5,2
user_123,300909,5,3
user_123,sticky-toffee-puddings,5,4
user_123,296256,5,5
user_123,296621,5,6
user_123,80843,5,7
user_123,268707,5,8
user_123,300037,5,9
user_123,241469,5,10
user_124,205980,5,1
user_124,295802,5,2
user_124,300909,5,3
user_124,sticky-toffee-puddings,5,4
user_124,296256,5,5
user_124,296621,5,6
user_124,80843,5,7
user_124,268707,5,8
user_124,300037,5,9
user_124,241469,5,10
user_125,205980,5,1
user_125,295802,5,2
user_125,300909,5,3
user_125,sticky-toffee-puddings,5,4
user_125,296256,5,5
user_125,296621,5,6
user_125,80843,5,7
user_125,268707,5,8
user_125,300037,5,9
user_125,241469,5,10
user_126,205980,5,1
user_126,295802,5,2
user_126,300909,5,3
user_126,sticky-toffee-puddings,5,4
user_126,296256,5,5
user_126,296621,5,6
user_126,80843,5,7
user_126,268707,5,8
user_126,300037,5,9
user_126,241469,5,10
user_127,205980,5,1
user_127,295802,5,2
user_127,300909,5,3
user_127,sticky-toffee-puddings,5,4
user_127,296256,5,5
user_127,296621,5,6
user_127,80843,5,7
user_127,268707,5,8
user_127,300037,5,9
user_127,241469,5,10
user_128,205980,5,1
user_128,295802,5,2
user_128,300909,5,3
user_128,sticky-toffee-puddings,5,4
user_128,296256,5,5
user_128,296621,5,6
user_128,80843,5,7
user_128,268707,5,8
user_128,300037,5,9
user_128,241469,5,10
user_129,205980,5,1
user_129,295802,5,2
user_129,300909,5,3
user_129,sticky-toffee-puddings,5,4
user_129,296256,5,5
user_129,296621,5,6
user_129,80843,5,7
user_129,268707,5,8
user_129,300037,5,9
user_129,241469,5,10
user_130,205980,5,1
user_130,295802,5,2
user_130,300909,5,3
user_130,sticky-toffee-puddings,5,4
user_130,296256,5,5
user_130,296621,5,6
user_130,80843,5,7
user_130,268707,5,8
user_130,300037,5,9
user_130,241469,5,10
user_131,205980,5,1
user_131,295802,5,2
user_131,300909,5,3
user_131,sticky-toffee-puddings,5,4
user_131,296256,5,5
user_131,296621,5,6
user_131,80843,5,7
user_131,268707,5,8
user_131,300037,5,9
user_131,241469,5,10
user_132,205980,5,1
user_132,295802,5,2
user_132,300909,5,3
user_132,sticky-toffee-puddings,5,4
user_132,296256,5,5
user_132,296621,5,6
user_132,80843,5,7
user_132,268707,5,8
user_132,300037,5,9
user_132,241469,5,10
user_133,205980,5,1
user_133,295802,5,2
user_133,300909,5,3
user_133,sticky-toffee-puddings,5,4
user_133,296256,5,5
user_133,296621,5,6
user_133,80843,5,7
user_133,268707,5,8
user_133,300037,5,9
user_133,241469,5,10
user_134,205980,5,1
user_134,295802,5,2
user_134,300909,5,3
user_134,sticky-toffee-puddings,5,4
user_134,296256,5,5
user_134,296621,5,6
user_134,80843,5,7
user_134,268707,5,8
user_134,300037,5,9
user_134,241469,5,10
user_135,205980,5,1
user_135,295802,5,2
user_135,300909,5,3
user_135,sticky-toffee-puddings,5,4
user_135,296256,5,5
user_135,296621,5,6
user_135,80843,5,7
user_135,268707,5,8
user_135,300037,5,9
user_135,241469,5,10
user_136,205980,5,1
user_136,295802,5,2
user_136,300909,5,3
user_136,sticky-toffee-puddings,5,4
user_136,296256,5,5
user_136,296621,5,6
user_136,80843,5,7
user_136,268707,5,8
user_136,300037,5,9
user_136,241469,5,10
user_137,205980,5,1
user_137,295802,5,2
user_137,300909,5,3
user_137,sticky-toffee-puddings,5,4
user_137,296256,5,5
user_137,296621,5,6
user_137,80843,5,7
user_137,268707,5,8
user_137,300037,5,9
user_137,241469,5,10
user_138,205980,5,1
user_138,295802,5,2
user_138,300909,5,3
user_138,sticky-toffee-puddings,5,4
user_138,296256,5,5
user_138,296621,5,6
user_138,80843,5,7
user_138,268707,5,8
user_138,300037,5,9
user_138,241469,5,10
user_139,205980,5,1
user_139,295802,5,2
user_139,300909,5,3
user_139,sticky-toffee-puddings,5,4
user_139,296256,5,5
user_139,296621,5,6
user_139,80843,5,7
user_139,268707,5,8
user_139,300037,5,9
user_139,241469,5,10
user_140,205980,5,1
user_140,295802,5,2
user_140,300909,5,3
user_140,sticky-toffee-puddings,5,4
user_140,296256,5,5
user_140,296621,5,6
user_140,80843,5,7
user_140,268707,5,8
user_140,300037,5,9
user_140,241469,5,10
user_141,205980,5,1
user_141,295802,5,2
user_141,300909,5,3
user_141,sticky-toffee-puddings,5,4
user_141,296256,5,5
user_141,296621,5,6
user_141,80843,5,7
user_141,268707,5,8
user_141,300037,5,9
user_141,241469,5,10
user_142,205980,5,1
user_142,295802,5,2
user_142,300909,5,3
user_142,sticky-toffee-puddings,5,4
user_142,296256,5,5
user_142,296621,5,6
user_142,80843,5,7
user_142,268707,5,8
user_142,300037,5,9
user_142,241469,5,10
user_143,205980,5,1
user_143,295802,5,2
user_143,300909,5,3
user_143,sticky-toffee-puddings,5,4
user_143,296256,5,5
user_143,296621,5,6
user_143,80843,5,7
user_143,268707,5,8
user_143,300037,5,9
user_143,241469,5,10
user_144,205980,5,1
user_144,295802,5,2
user_144,300909,5,3
user_144,sticky-toffee-puddings,5,4
user_144,296256,5,5
user_144,296621,5,6
user_144,80843,5,7
user_144,268707,5,8
user_144,300037,5,9
user_144,241469,5,10
user_145,205980,5,1
user_145,295802,5,2
user_145,300909,5,3
user_145,sticky-toffee-puddings,5,4
user_145,296256,5,5
user_145,296621,5,6
user_145,80843,5,7
user_145,268707,5,8
user_145,300037,5,9
user_145,241469,5,10
user_146,205980,5,1
user_146,295802,5,2
user_146,300909,5,3
user_146,sticky-toffee-puddings,5,4
user_146,296256,5,5
user_146,296621,5,6
user_146,80843,5,7
user_146,268707,5,8
user_146,300037,5,9
user_146,241469,5,10
user_147,205980,5,1
user_147,295802,5,2
user_147,300909,5,3
user_147,sticky-toffee-puddings,5,4
user_147,296256,5,5
user_147,296621,5,6
user_147,80843,5,7
user_147,268707,5,8
user_147,300037,5,9
user_147,241469,5,10
user_148,205980,5,1
user_148,295802,5,2
user_148,300909,5,3
user_148,sticky-toffee-puddings,5,4
user_148,296256,5,5
user_148,296621,5,6
user_148,80843,5,7
user_148,268707,5,8
user_148,300037,5,9
user_148,241469,5,10
user_149,205980,5,1
user_149,295802,5,2
user_149,300909,5,3
user_149,sticky-toffee-puddings,5,4
user_149,296256,5,5
user_149,296621,5,6
user_149,80843,5,7
user_149,268707,5,8
user_149,300037,5,9
user_149,241469,5,10
user_150,205980,5,1
user_150,295802,5,2
user_150,300909,5,3
user_150,sticky-toffee-puddings,5,4
user_150,296256,5,5
user_150,296621,5,6
user_150,80843,5,7
user_150,268707,5,8
user_150,300037,5,9
user_150,241469,5,10
user_151,205980,5,1
user_151,295802,5,2
user_151,300909,5,3
user_151,sticky-toffee-puddings,5,4
user_151,296256,5,5
user_151,296621,5,6
user_151,80843,5,7
user_151,268707,5,8
user_151,300037,5,9
user_151,241469,5,10
user_152,205980,5,1
user_152,295802,5,2
user_152,300909,5,3
user_152,sticky-toffee-puddings,5,4
user_152,296256,5,5
user_152,296621,5,6
user_152,80843,5,7
user_152,268707,5,8
user_152,300037,5,9
user_152,241469,5,10
user_153,205980,5,1
user_153,295802,5,2
user_153,300909,5,3
user_153,sticky-toffee-puddings,5,4
user_153,296256,5,5
user_153,296621,5,6
user_153,80843,5,7
user_153,268707,5,8
user_153,300037,5,9
user_153,241469,5,10
user_154,205980,5,1
user_154,295802,5,2
user_154,300909,5,3
user_154,sticky-toffee-puddings,5,4
user_154,296256,5,5
user_154,296621,5,6
user_154,80843,5,7
user_154,268707,5,8
user_154,300037,5,9
user_154,241469,5,10
user_155,205980,5,1
user_155,295802,5,2
user_155,300909,5,3
user_155,sticky-toffee-puddings,5,4
user_155,296256,5,5
user_155,296621,5,6
user_155,80843,5,7
user_155,268707,5,8
user_155,300037,5,9
user_155,241469,5,10
user_156,205980,5,1
user_156,295802,5,2
user_156,300909,5,3
user_156,sticky-toffee-puddings,5,4
user_156,296256,5,5
user_156,296621,5,6
user_156,80843,5,7
user_156,268707,5,8
user_156,300037,5,9
user_156,241469,5,10
user_157,205980,5,1
user_157,295802,5,2
user_157,300909,5,3
user_157,sticky-toffee-puddings,5,4
user_157,296256,5,5
user_157,296621,5,6
user_157,80843,5,7
user_157,268707,5,8
user_157,300037,5,9
user_157,241469,5,10
user_158,205980,5,1
user_158,295802,5,2
user_158,300909,5,3
user_158,sticky-toffee-puddings,5,4
user_158,296256,5,5
user_158,296621,5,6
user_158,80843,5,7
user_158,268707,5,8
user_158,300037,5,9
user_158,241469,5,10
user_159,205980,5,1
user_159,295802,5,2
user_159,300909,5,3
user_159,sticky-toffee-puddings,5,4
user_159,296256,5,5
user_159,296621,5,6
user_159,80843,5,7
user_159,268707,5,8
user_159,300037,5,9
user_159,241469,5,10
user_160,205980,5,1
user_160,295802,5,2
user_160,300909,5,3
user_160,sticky-toffee-puddings,5,4
user_160,296256,5,5
user_160,296621,5,6
user_160,80843,5,7
user_160,268707,5,8
user_160,300037,5,9
user_160,241469,5,10
user_161,205980,5,1
user_161,295802,5,2
user_161,300909,5,3
user_161,sticky-toffee-puddings,5,4
user_161,296256,5,5
user_161,296621,5,6
user_161,80843,5,7
user_161,268707,5,8
user_161,300037,5,9
user_161,241469,5,10
user_162,205980,5,1
user_162,295802,5,2
user_162,300909,5,3
user_162,sticky-toffee-puddings,5,4
user_162,296256,5,5
user_162,296621,5,6
user_162,80843,5,7
user_162,268707,5,8
user_162,300037,5,9
user_162,241469,5,10
user_163,205980,5,1
user_163,295802,5,2
user_163,300909,5,3
user_163,sticky-toffee-puddings,5,4
user_163,296256,5,5
user_163,296621,5,6
user_163,80843,5,7
user_163,268707,5,8
user_163,300037,5,9
user_163,241469,5,10
user_164,205980,5,1
user_164,295802,5,2
user_164,300909,5,3
user_164,sticky-toffee-puddings,5,4
user_164,296256,5,5
user_164,296621,5,6
user_164,80843,5,7
user_164,268707,5,8
user_164,300037,5,9
user_164,241469,5,10
user_165,205980,5,1
user_165,295802,5,2
user_165,300909,5,3
user_165,sticky-toffee-puddings,5,4
user_165,296256,5,5
user_165,296621,5,6
user_165,80843,5,7
user_165,268707,5,8
user_165,300037,5,9
user_165,241469,5,10
user_166,205980,5,1
user_166,295802,5,2
user_166,300909,5,3
user_166,sticky-toffee-puddings,5,4
user_166,296256,5,5
user_166,296621,5,6
user_166,80843,5,7
user_166,268707,5,8
user_166,300037,5,9
user_166,241469,5,10
user_167,205980,5,1
user_167,295802,5,2
user_167,300909,5,3
user_167,sticky-toffee-puddings,5,4
user_167,296256,5,5
user_167,296621,5,6
user_167,80843,5,7
user_167,268707,5,8
user_167,300037,5,9
user_167,241469,5,10
user_168,205980,5,1
user_168,295802,5,2
user_168,300909,5,3
user_168,sticky-toffee-puddings,5,4
user_168,296256,5,5
user_168,296621,5,6
user_168,80843,5,7
user_168,268707,5,8
user_168,300037,5,9
user_168,241469,5,10
user_169,205980,5,1
user_169,295802,5,2
user_169,300909,5,3
user_169,sticky-toffee-puddings,5,4
user_169,296256,5,5
user_169,296621,5,6
user_169,80843,5,7
user_169,268707,5,8
user_169,300037,5,9
user_169,241469,5,10
user_170,205980,5,1
user_170,295802,5,2
user_170,300909,5,3
user_170,sticky-toffee-puddings,5,4
user_170,296256,5,5
user_170,296621,5,6
user_170,80843,5,7
user_170,268707,5,8
user_170,300037,5,9
user_170,241469,5,10
user_171,205980,5,1
user_171,295802,5,2
user_171,300909,5,3
user_171,sticky-toffee-puddings,5,4
user_171,296256,5,5
user_171,296621,5,6
user_171,80843,5,7
user_171,268707,5,8
user_171,300037,5,9
user_171,241469,5,10
user_172,205980,5,1
user_172,295802,5,2
user_172,300909,5,3
user_172,sticky-toffee-puddings,5,4
user_172,296256,5,5
user_172,296621,5,6
user_172,80843,5,7
user_172,268707,5,8
user_172,300037,5,9
user_172,241469,5,10
user_173,205980,5,1
user_173,295802,5,2
user_173,300909,5,3
user_173,sticky-toffee-puddings,5,4
user_173,296256,5,5
user_173,296621,5,6
user_173,80843,5,7
user_173,268707,5,8
user_173,300037,5,9
user_173,241469,5,10
user_174,205980,5,1
user_174,295802,5,2
user_174,300909,5,3
user_174,sticky-toffee-puddings,5,4
user_174,296256,5,5
user_174,296621,5,6
user_174,80843,5,7
user_174,268707,5,8
user_174,300037,5,9
user_174,241469,5,10
user_175,205980,5,1
user_175,295802,5,2
user_175,300909,5,3
user_175,sticky-toffee-puddings,5,4
user_175,296256,5,5
user_175,296621,5,6
user_175,80843,5,7
user_175,268707,5,8
user_175,300037,5,9
user_175,241469,5,10
user_176,205980,5,1
user_176,295802,5,2
user_176,300909,5,3
user_176,sticky-toffee-puddings,5,4
user_176,296256,5,5
user_176,296621,5,6
user_176,80843,5,7
user_176,268707,5,8
user_176,300037,5,9
user_176,241469,5,10
user_177,205980,5,1
user_177,295802,5,2
user_177,300909,5,3
user_177,sticky-toffee-puddings,5,4
user_177,296256,5,5
user_177,296621,5,6
user_177,80843,5,7
user_177,268707,5,8
user_177,300037,5,9
user_177,241469,5,10
user_178,205980,5,1
user_178,295802,5,2
user_178,300909,5,3
user_178,sticky-toffee-puddings,5,4
user_178,296256,5,5
user_178,296621,5,6
user_178,80843,5,7
user_178,268707,5,8
user_178,300037,5,9
user_178,241469,5,10
user_179,205980,5,1
user_179,295802,5,2
user_179,300909,5,3
user_179,sticky-toffee-puddings,5,4
user_179,296256,5,5
user_179,296621,5,6
user_179,80843,5,7
user_179,268707,5,8
user_179,300037,5,9
user_179,241469,5,10
user_180,205980,5,1
user_180,295802,5,2
user_180,300909,5,3
user_180,sticky-toffee-puddings,5,4
user_180,296256,5,5
user_180,296621,5,6
user_180,80843,5,7
user_180,268707,5,8
user_180,300037,5,9
user_180,241469,5,10
user_181,205980,5,1
user_181,295802,5,2
user_181,300909,5,3
user_181,sticky-toffee-puddings,5,4
user_181,296256,5,5
user_181,296621,5,6
user_181,80843,5,7
user_181,268707,5,8
user_181,300037,5,9
user_181,241469,5,10
user_182,205980,5,1
user_182,295802,5,2
user_182,300909,5,3
user_182,sticky-toffee-puddings,5,4
user_182,296256,5,5
user_182,296621,5,6
user_182,80843,5,7
user_182,268707,5,8
user_182,300037,5,9
user_182,241469,5,10
user_183,205980,5,1
user_183,295802,5,2
user_183,300909,5,3
user_183,sticky-toffee-puddings,5,4
user_183,296256,5,5
user_183,296621,5,6
user_183,80843,5,7
user_183,268707,5,8
user_183,300037,5,9
user_183,241469,5,10
user_184,205980,5,1
user_184,295802,5,2
user_184,300909,5,3
user_184,sticky-toffee-puddings,5,4
user_184,296256,5,5
user_184,296621,5,6
user_184,80843,5,7
user_184,268707,5,8
user_184,300037,5,9
user_184,241469,5,10
user_185,205980,5,1
user_185,295802,5,2
user_185,300909,5,3
user_185,sticky-toffee-puddings,5,4
user_185,296256,5,5
user_185,296621,5,6
user_185,80843,5,7
user_185,268707,5,8
user_185,300037,5,9
user_185,241469,5,10
user_186,205980,5,1
user_186,295802,5,2
user_186,300909,5,3
user_186,sticky-toffee-puddings,5,4
user_186,296256,5,5
user_186,296621,5,6
user_186,80843,5,7
user_186,268707,5,8
user_186,300037,5,9
user_186,241469,5,10
user_187,205980,5,1
user_187,295802,5,2
user_187,300909,5,3
user_187,sticky-toffee-puddings,5,4
user_187,296256,5,5
user_187,296621,5,6
user_187,80843,5,7
user_187,268707,5,8
user_187,300037,5,9
user_187,241469,5,10
user_188,205980,5,1
user_188,295802,5,2
user_188,300909,5,3
user_188,sticky-toffee-puddings,5,4
user_188,296256,5,5
user_188,296621,5,6
user_188,80843,5,7
user_188,268707,5,8
user_188,300037,5,9
user_188,241469,5,10
user_189,205980,5,1
user_189,295802,5,2
user_189,300909,5,3
user_189,sticky-toffee-puddings,5,4
user_189,296256,5,5
user_189,296621,5,6
user_189,80843,5,7
user_189,268707,5,8
user_189,300037,5,9
user_189,241469,5,10
user_190,205980,5,1
user_190,295802,5,2
user_190,300909,5,3
user_190,sticky-toffee-puddings,5,4
user_190,296256,5,5
user_190,296621,5,6
user_190,80843,5,7
user_190,268707,5,8
user_190,300037,5,9
user_190,241469,5,10
user_191,205980,5,1
user_191,295802,5,2
user_191,300909,5,3
user_191,sticky-toffee-puddings,5,4
user_191,296256,5,5
user_191,296621,5,6
user_191,80843,5,7
user_191,268707,5,8
user_191,300037,5,9
user_191,241469,5,10
user_192,205980,5,1
user_192,295802,5,2
user_192,300909,5,3
user_192,sticky-toffee-puddings,5,4
user_192,296256,5,5
user_192,296621,5,6
user_192,80843,5,7
user_192,268707,5,8
user_192,300037,5,9
user_192,241469,5,10
user_193,205980,5,1
user_193,295802,5,2
user_193,300909,5,3
user_193,sticky-toffee-puddings,5,4
user_193,296256,5,5
user_193,296621,5,6
user_193,80843,5,7
user_193,268707,5,8
user_193,300037,5,9
user_193,241469,5,10
user_194,205980,5,1
user_194,295802,5,2
user_194,300909,5,3
user_194,sticky-toffee-puddings,5,4
user_194,296256,5,5
user_194,296621,5,6
user_194,80843,5,7
user_194,268707,5,8
user_194,300037,5,9
user_194,241469,5,10
user_195,205980,5,1
user_195,295802,5,2
user_195,300909,5,3
user_195,sticky-toffee-puddings,5,4
user_195,296256,5,5
user_195,296621,5,6
user_195,80843,5,7
user_195,268707,5,8
user_195,300037,5,9
user_195,241469,5,10
user_196,205980,5,1
user_196,295802,5,2
user_196,300909,5,3
user_196,sticky-toffee-puddings,5,4
user_196,296256,5,5
user_196,296621,5,6
user_196,80843,5,7
user_196,268707,5,8
user_196,300037,5,9
user_196,241469,5,10
user_197,205980,5,1
user_197,295802,5,2
user_197,300909,5,3
user_197,sticky-toffee-puddings,5,4
user_197,296256,5,5
user_197,296621,5,6
user_197,80843,5,7
user_197,268707,5,8
user_197,300037,5,9
user_197,241469,5,10
user_198,205980,5,1
user_198,295802,5,2
user_198,300909,5,3
user_198,sticky-toffee-puddings,5,4
user_198,296256,5,5
user_198,296621,5,6
user_198,80843,5,7
user_198,268707,5,8
user_198,300037,5,9
user_198,241469,5,10
user_199,205980,5,1
user_199,295802,5,2
user_199,300909,5,3
user_199,sticky-toffee-puddings,5,4
user_199,296256,5,5
user_199,296621,5,6
user_199,80843,5,7
user_199,268707,5,8
user_199,300037,5,9
user_199,241469,5,10
user_200,205980,5,1
user_200,295802,5,2
user_200,300909,5,3
user_200,sticky-toffee-puddings,5,4
user_200,296256,5,5
user_200,296621,5,6
user_200,80843,5,7
user_200,268707,5,8
user_200,300037,5,9
user_200,241469,5,10
user_201,205980,5,1
user_201,295802,5,2
user_201,300909,5,3
user_201,sticky-toffee-puddings,5,4
user_201,296256,5,5
user_201,296621,5,6
user_201,80843,5,7
user_201,268707,5,8
user_201,300037,5,9
user_201,241469,5,10
user_202,205980,5,1
user_202,295802,5,2
user_202,300909,5,3
user_202,sticky-toffee-puddings,5,4
user_202,296256,5,5
user_202,296621,5,6
user_202,80843,5,7
user_202,268707,5,8
user_202,300037,5,9
user_202,241469,5,10
user_203,205980,5,1
user_203,295802,5,2
user_203,300909,5,3
user_203,sticky-toffee-puddings,5,4
user_203,296256,5,5
user_203,296621,5,6
user_203,80843,5,7
user_203,268707,5,8
user_203,300037,5,9
user_203,241469,5,10
user_204,205980,5,1
user_204,295802,5,2
user_204,300909,5,3
user_204,sticky-toffee-puddings,5,4
user_204,296256,5,5
user_204,296621,5,6
user_204,80843,5,7
user_204,268707,5,8
user_204,300037,5,9
user_204,241469,5,10
user_205,205980,5,1
user_205,295802,5,2
user_205,300909,5,3
user_205,sticky-toffee-puddings,5,4
user_205,296256,5,5
user_205,296621,5,6
user_205,80843,5,7
user_205,268707,5,8
user_205,300037,5,9
user_205,241469,5,10
user_206,205980,5,1
user_206,295802,5,2
user_206,300909,5,3
user_206,sticky-toffee-puddings,5,4
user_206,296256,5,5
user_206,296621,5,6
user_206,80843,5,7
user_206,268707,5,8
user_206,300037,5,9
user_206,241469,5,10
user_207,205980,5,1
user_207,295802,5,2
user_207,300909,5,3
user_207,sticky-toffee-puddings,5,4
user_207,296256,5,5
user_207,296621,5,6
user_207,80843,5,7
user_207,268707,5,8
user_207,300037,5,9
user_207,241469,5,10
user_208,205980,5,1
user_208,295802,5,2
user_208,300909,5,3
user_208,sticky-toffee-puddings,5,4
user_208,296256,5,5
user_208,296621,5,6
user_208,80843,5,7
user_208,268707,5,8
user_208,300037,5,9
user_208,241469,5,10
user_209,205980,5,1
user_209,295802,5,2
user_209,300909,5,3
user_209,sticky-toffee-puddings,5,4
user_209,296256,5,5
user_209,296621,5,6
user_209,80843,5,7
user_209,268707,5,8
user_209,300037,5,9
user_209,241469,5,10
user_210,205980,5,1
user_210,295802,5,2
user_210,300909,5,3
user_210,sticky-toffee-puddings,5,4
user_210,296256,5,5
user_210,296621,5,6
user_210,80843,5,7
user_210,268707,5,8
user_210,300037,5,9
user_210,241469,5,10
user_211,205980,5,1
user_211,295802,5,2
user_211,300909,5,3
user_211,sticky-toffee-puddings,5,4
user_211,296256,5,5
user_211,296621,5,6
user_211,80843,5,7
user_211,268707,5,8
user_211,300037,5,9
user_211,241469,5,10
user_212,205980,5,1
user_212,295802,5,2
user_212,300909,5,3
user_212,sticky-toffee-puddings,5,4
user_212,296256,5,5
user_212,296621,5,6
user_212,80843,5,7
user_212,268707,5,8
user_212,300037,5,9
user_212,241469,5,10
user_213,205980,5,1
user_213,295802,5,2
user_213,300909,5,3
user_213,sticky-toffee-puddings,5,4
user_213,296256,5,5
user_213,296621,5,6
user_213,80843,5,7
user_213,268707,5,8
user_213,300037,5,9
user_213,241469,5,10
user_214,205980,5,1
user_214,295802,5,2
user_214,300909,5,3
user_214,sticky-toffee-puddings,5,4
