user,recipe,rating
user_218,35246,3
user_218,200910,3
user_218,ratatouille-with-fish,3
user_218,198926,4
user_219,187054,4
user_219,84162,4
user_219,nankhatai,4
user_219,broccoli-cheese-soup,3
user_219,209686,4
user_219,232711,4
user_220,73398,4
user_220,96519,3
user_220,165197,4
user_220,268922,4
user_220,156896,4
user_220,vegetable-pie,4
user_220,230640,3
user_220,276246,3
user_220,18221,4
user_221,78133,4
user_221,180316,4
user_221,95040,4
user_221,chicken-with-parmesan-lemon-and-thyme-recipe,3
user_221,267229,3
user_221,chocolate-beetroot-cake,3
user_222,29977,3
user_222,217576,3
user_222,20146,3
user_222,ultimate-roast-duck,4
user_222,100158,4
user_223,191250,3
user_223,blondies,3
user_223,110047,4
user_223,295848,3
user_223,slow-roast-pork-shoulder,4
user_223,254908,3
user_223,208440,4
user_223,294953,3
user_223,27093,3
user_224,pulled-carrot-buns-with-courgette-fries,3
user_224,pulled-ham-kale-lentil-salad-with-fried-egg,3
user_224,222713,3
user_224,298952,3
user_224,duck-salad,4
user_224,60357,4
user_224,199038,3
user_225,295563,4
user_225,190369,4
user_225,174410,4
user_225,banana-toffee-tart,4
user_225,18420,4
user_226,136424,4
user_226,294873,3
user_226,84230,3
user_226,182748,4
user_226,296643,4
user_226,blackberry-and-gin-jelly,4
user_227,243845,3
user_227,asian-style-mince,3
user_227,207146,3
user_228,147934,3
user_228,200399,3
user_228,296459,4
user_228,205258,4
user_228,cottage-pie-with-swede-topping,3
user_229,perfect-roast-potatoes,4
user_229,19449,3
user_229,290570,4
user_230,176133,4
user_230,67015,3
user_230,28508,3
user_230,296700,3
user_230,65348,4
user_230,sausage-spinach-and-mixed-pepper-traybake,3
user_231,18859,3
user_231,298249,4
user_231,237442,3
user_231,102700,3
user_231,bagel-pizzas,3
user_231,23485,3
user_231,236126,3
user_232,297701,4
user_232,164288,3
user_232,298583,4
user_232,turkey-mushroom-pie,4
user_232,garlic-herb-bacon-wrapped-roast-pork,4
user_232,80221,4
user_232,273094,3
user_232,104152,3
user_233,108424,3
user_233,banoffee-pie,4
user_233,296487,4
user_233,232478,4
user_233,35004,4
user_233,209198,4
user_233,118780,4
user_233,243431,3
user_233,154629,4
user_234,coffee-nut-meringues,4
user_234,192699,4
user_234,136918,3
user_235,280747,4
user_235,184452,4
user_235,sticky-ribs-with-fried-rice,4
user_235,fish-nicoise,4
user_235,millionaires-shortbread,4
user_236,267836,4
user_236,212587,4
user_236,pork-ball-broth,3
user_236,stuffed-sweet-potatoes,4
user_237,berry-mojito,4
user_237,129119,3
user_237,141626,4
user_237,167776,3
user_237,266826,4
user_237,300722,3
user_237,295933,4
user_238,75355,4
user_238,15574,4
user_238,255680,4
user_239,155994,3
user_239,180502,3
user_239,299532,4
user_239,233559,3
user_240,moroccan-fish-stew,3
user_240,chocolate-caramel-shortbread,3
user_240,184547,4
user_240,159099,4
user_241,294906,4
user_241,275172,3
user_241,77917,3
user_241,300196,3
user_241,240621,4
user_241,223587,3
user_241,42673,4
user_241,104423,4
user_241,280486,4
user_242,173639,4
user_242,blackberry-pear-strudel,4
user_242,162897,3
user_242,maple-tropical-pork-skewers,3
user_242,249927,4
user_242,169205,4
user_242,60463,4
user_242,225479,4
user_243,211132,3
user_243,178232,3
user_243,295708,4
user_243,273131,4
user_244,294803,3
user_244,259846,3
user_244,james-martins-extra-special-glazed-sausages,4
user_244,246256,4
user_244,284958,3
user_244,20047,3
user_244,22416,4
user_245,190541,3
user_245,164220,3
user_245,pork-beef-chickpea-meatballs,3
user_245,176679,4
user_245,300066,4
user_245,79066,3
user_245,vegetable-pie,4
user_246,38775,3
user_246,128380,4
user_246,198283,3
user_246,157563,3
user_246,butternut-squash-pasta-soup,4
user_246,298580,3
user_246,popcorn-ice-cream,4
user_246,155445,3
user_247,296382,3
user_247,smoked-mackerel-pate,3
user_247,261122,4
user_247,300617,4
user_247,297576,3
user_248,74508,3
user_248,162919,4
user_248,148675,4
user_248,243011,3
user_248,133742,3
user_248,30947,3
user_248,28938,4
user_248,142768,4
user_248,297507,3
user_249,280748,3
user_249,249422,3
user_249,85586,4
user_249,17061,4
user_249,252970,4
user_249,183757,3
user_249,233807,4
user_250,193155,4
user_250,243854,3
user_250,81126,4
user_250,sundae-baked-alaska-recipe,4
user_250,152945,4
user_251,85308,4
user_251,14833,4
user_251,82458,4
user_252,classic-rice-pudding,3
user_252,228168,4
user_252,102920,3
user_253,176326,4
user_253,299535,4
user_253,284554,3
user_253,96737,4
user_254,butternut-squash-pepper-chickpea-curry,4
user_254,138127,4
user_254,moroccan-spiced-lamb-pie,3
user_255,164094,3
user_255,61839,4
user_255,206502,3
user_256,297953,3
user_256,chocolate-cup-cakes,3
user_256,198623,3
user_256,209567,3
user_256,28614,4
user_256,234264,4
user_256,9670,3
user_256,173688,3
user_257,prawn-mango-salad,4
user_257,warm-asparagus-potato-salad,4
user_257,223445,4
user_258,136592,3
user_258,259906,4
user_258,154986,3
user_258,32426,4
user_258,21961,3
user_258,mini-turkey-burgers,3
user_258,287706,3
user_258,186710,4
user_258,275258,3
user_259,268572,4
user_259,192189,3
user_259,115768,3
user_259,apple-watercress-and-asparagus-soup-recipe,3
user_259,masterclass-mussels-steamed-in-red-wine,4
user_259,154629,3
user_259,47849,3
user_260,20219,3
user_260,203283,4
user_260,186799,4
user_260,89726,4
user_260,caribbean-veg-curry-with-fresh-roti,3
user_260,299597,3
user_260,115981,3
user_261,285198,3
user_261,205265,4
user_261,163202,3
user_261,3905,4
user_261,281967,4
user_261,253268,4
user_261,76600,4
user_261,295354,3
user_261,210261,3
user_262,roasted-vegetable-couscous,4
user_262,281693,3
user_262,29633,4
user_262,123023,3
user_262,202424,3
user_262,118782,4
user_263,109014,4
user_263,267160,4
user_263,32150,3
user_263,294355,3
user_263,166557,3
user_263,296456,4
user_263,30188,4
user_263,tofu-stir-fry,4
user_263,basic-buttercream,3
user_264,296882,4
user_264,269107,3
user_264,290344,3
user_264,82906,3
user_264,148929,4
user_264,steak-stilton-ciabatta,3
user_265,299798,3
user_265,300865,4
user_265,189471,3
user_265,83768,4
user_266,goats-cheese-roll-pear-salad,3
user_266,83076,3
user_266,280722,4
user_266,205088,3
user_266,295583,3
user_267,247077,4
user_267,284094,4
user_267,victoria-sponge-cake,4
user_267,112790,4
user_267,263685,4
user_267,243630,3
user_267,208352,4
user_267,20430,4
user_268,roald-dahl-great-glass-elevator-cake,4
user_268,259966,3
user_268,blackcurrant-pear-multi-layered-fruit-cubes,4
user_268,stir-fried-broccoli-with-beef,4
user_268,299627,3
user_268,240752,3
user_268,291233,3
user_268,cherry-profiteroles,3
user_268,18902,4
user_269,177671,4
user_269,227302,3
user_269,162751,3
user_269,37549,4
user_269,253262,4
user_270,263499,3
user_270,180657,4
user_270,190946,4
user_270,173641,4
user_270,blood-red-ribs-wings,3
user_270,leftover-sausage-pasta,3
user_270,183472,4
user_270,173081,3
user_270,buttered-jersey-royals,3
user_271,218671,3
user_271,52178,3
user_271,297685,4
user_271,236646,4
user_271,21089,4
user_271,233137,3
user_272,23231,4
user_272,orange-curd,4
user_272,macaroni-cheese,4
user_272,13878,4
user_272,177037,4
user_272,mexican-baked-fish,3
user_273,300027,4
user_273,20358,3
user_273,serrano-peach-almond-salad,4
user_273,269442,3
user_274,59979,4
user_274,204779,4
user_274,170170,4
user_274,299597,3
user_274,15944,3
user_275,184527,4
user_275,177489,3
user_275,55385,4
user_275,91925,3
user_275,61709,4
user_276,baked-plums-in-honeyed-wine,4
user_276,1312,3
user_276,244680,4
user_276,214497,3
user_276,206042,4
user_276,242832,3
user_276,butternut-squash-pea-risotto,3
user_276,87154,4
user_277,coronation-chicken,4
user_277,43529,3
user_277,cheese-and-bacon-stuffed-mini-peppers,4
user_277,138134,3
user_277,stained-glass-biscuits,4
user_277,176679,4
user_278,230135,3
user_278,177711,4
user_278,298082,3
user_278,241021,4
user_278,296046,3
user_279,70941,4
user_279,219741,3
user_279,36103,4
user_279,253986,4
user_279,alice-in-wonderland-teapot-cake,3
user_279,205819,4
user_279,chocolate-mud-cake,3
user_280,275258,4
user_280,17003,3
user_280,56379,4
user_280,115995,4
user_280,ginger-cake-with-orange-icing,3
user_281,84241,3
user_281,220002,4
user_281,214696,3
user_282,31019,3
user_282,96785,3
user_282,209357,3
user_282,142299,4
user_282,17249,3
user_282,87164,3
user_282,26251,4
user_282,99835,4
user_283,nutella-and-baileys-fudge,3
user_283,111075,3
user_283,270095,4
user_283,254350,4
user_284,pimms-ice-lollies,4
user_284,14599,4
user_284,75979,3
user_284,25254,4
user_284,214802,3
user_284,59624,4
user_284,107512,3
user_285,129941,4
user_285,281224,3
user_285,18687,3
user_285,224190,3
user_285,chocolate-gateau,3
user_285,152073,4
user_286,70047,4
user_286,juicy-jerk-chicken-thighs-with-caribbean-slaw,4
user_286,296552,3
user_286,181897,4
user_286,124388,3
user_286,175514,4
user_286,254409,3
user_286,258779,3
user_286,188009,4
user_287,299094,4
user_287,aubergine-pepper-bake,4
user_287,butternut-squash-risotto,4
user_288,251877,3
user_288,164589,4
user_288,148335,3
user_288,no-added-sugar-blueberry-doughnuts,3
user_288,134960,4
user_288,19084,4
user_289,miguel-barclays-chicken-fajitas,3
user_289,175548,4
user_289,148324,4
user_289,299695,4
user_289,274126,3
user_289,233139,3
user_289,107679,3
user_289,chilli-prawn-skewers,3
user_290,114497,3
user_290,300413,3
user_290,mediterranean-calzone-with-sides,3
user_290,218250,3
user_290,greek-style-slow-roasted-leg-of-lamb,3
user_291,127610,4
user_291,18449,4
user_291,261850,4
user_291,strawberry-cucumber-smoothie,4
user_291,190152,4
user_292,270095,4
user_292,117164,3
user_292,80851,4
user_292,46259,4
user_292,focaccia-with-ham-olives-red-onion-and-rocket,3
user_292,100404,4
user_292,244855,4
user_292,43973,4
user_293,122885,4
user_293,19730,3
user_293,211157,4
user_293,297093,3
user_293,24765,3
user_293,92747,4
user_293,157724,4
user_293,apple-slaw,4
user_293,180359,3
user_294,268732,3
user_294,14580,3
user_294,128395,3
user_295,158681,3
user_295,183433,4
user_295,216507,4
user_295,253807,4
user_295,112669,3
user_295,295146,4
user_296,103731,4
user_296,140230,3
user_296,71197,3
user_296,super-salmon-and-red-pepper-curry,4
user_296,51886,3
user_296,249919,3
user_296,177235,3
user_297,sweet-muesli-muffins,4
user_297,58306,4
user_297,223754,4
user_297,slow-roasted-leg-of-lamb,3
user_297,75049,3
user_298,141836,4
user_298,17704,3
user_298,66395,3
user_298,295859,3
user_298,159457,3
user_298,19316,3
user_299,109291,3
user_299,173946,4
user_299,oriental-fish-soup,3
user_299,caterpillar-cake,3
user_299,298151,3
user_299,ginger-treacle-cake,3
user_299,97831,3
user_299,70542,4
user_299,parmesan-crusted-haddock,4
user_300,152337,3
user_300,22691,3
user_300,chicken-breasts-wrapped-in-prosciutto,4
user_300,254409,3
user_301,roast-beef-curried-rice-salad,4
user_301,215785,3
user_301,297455,4
user_301,298671,4
user_301,262767,3
user_301,120259,4
user_302,155994,3
user_302,chicken-drumsticks,4
user_302,287490,3
user_302,272961,3
user_302,146706,3
user_302,298119,3
user_302,78698,3
user_302,150109,3
user_302,270997,4
user_303,250894,4
user_303,77909,3
user_303,136435,3
user_303,165456,4
user_303,42673,4
user_303,73544,3
user_304,263031,4
user_304,22812,3
user_304,261474,4
user_304,243483,4
user_304,226235,3
user_304,275929,3
user_304,196755,3
user_304,167450,3
user_304,134207,3
user_305,229515,3
user_305,19190,4
user_305,220937,3
user_305,32203,3
user_305,223891,3
user_305,232646,3
user_305,105747,4
user_305,261180,3
user_306,280488,3
user_306,261924,4
user_306,italian-pasta-soup,4
user_307,296393,4
user_307,85651,4
user_307,147808,3
user_307,244097,3
user_307,195255,4
user_308,191026,3
user_308,easter-biscuits,4
user_308,15625,3
user_308,183757,4
user_308,meat-egg-terrine,3
user_308,27894,3
user_308,easy-peach-cobbler-recipe-using-tinned-peaches,4
user_308,270183,3
user_309,217993,3
user_309,rhubarb-custards,4
user_309,176747,4
user_310,295348,4
user_310,209504,4
user_310,chicken-chorizo,3
user_310,57799,4
user_310,214279,4
user_310,156349,4
user_310,214806,4
user_310,182576,3
user_311,214511,4
user_311,chicken-in-creamy-mustard-sauce,3
user_311,salmon-en-croute-by-nick-nairn,4
user_311,287520,4
user_311,173291,4
user_311,189480,4
user_311,15319,3
user_311,300443,3
user_312,177651,3
user_312,297024,4
user_312,292826,4
user_312,164218,3
user_312,181329,3
user_313,194684,3
user_313,32711,3
user_313,221630,4
user_314,181989,3
user_314,299059,4
user_314,18687,4
user_314,31671,3
user_314,rocky-road-trifle,3
user_315,254721,4
user_315,300404,4
user_315,18555,4
user_315,297215,4
user_316,219939,3
user_316,140635,3
user_316,14427,3
user_316,300039,3
user_316,96386,3
user_316,warm-salad-with-cheese-toasts,4
user_317,127990,4
user_317,236258,3
user_317,248726,3
user_318,72989,3
user_318,32201,3
user_318,rum-punch,3
user_318,254902,3
user_318,204775,4
user_318,239256,4
user_319,52968,3
user_319,204505,3
user_319,196465,4
user_319,86544,4
user_319,291066,4
user_319,276237,3
user_319,300495,4
user_320,271998,4
user_320,193830,3
user_320,rich-fruity-sausage-rolls,4
user_320,214577,4
user_320,296140,4
user_320,186979,4
user_320,sausage-and-spinach-gnocchi,4
user_321,61609,4
user_321,13094,3
user_321,278880,3
user_321,196207,3
user_322,177418,4
user_322,296512,3
user_322,blackberry-almond-cake,3
user_322,53028,3
user_322,300131,3
user_323,297519,3
user_323,181723,3
user_323,216128,3
user_323,300105,3
user_323,68920,3
user_324,sticky-toffee-pudding,3
user_324,39206,3
user_324,202588,4
user_324,summer-fruit-pudding-with-basil,3
user_324,298083,3
user_324,166731,4
user_325,19927,4
user_325,300948,3
user_325,134837,3
user_325,164118,3
user_325,172262,4
user_325,lightly-spiced-pumpkin-soup,3
user_325,176743,4
user_326,183565,3
user_326,263425,4
user_326,298088,4
user_326,188012,4
user_326,48940,4
user_326,caribbean-curry,3
user_326,54518,3
user_326,apple-snow,3
user_326,187289,3
user_327,182177,3
user_327,22293,4
user_327,289956,4
user_327,36822,4
user_327,141637,3
user_327,14313,4
user_327,85627,3
user_327,34310,4
user_328,164489,3
user_328,tuna-sweetcorn-shells,3
user_328,67975,3
user_328,pork-escalopes-in-creamy-cider-sauce,4
user_328,34512,4
user_328,pea-and-chorizo-soup,4
user_328,66786,4
user_328,299676,4
user_329,251836,4
user_329,198895,3
user_329,209471,3
user_329,115768,3
user_329,291682,4
user_329,51154,3
user_330,169173,4
user_330,195515,3
user_330,272951,4
user_330,197505,4
user_330,175698,3
user_331,210076,3
user_331,220970,4
user_331,71574,3
user_331,249306,3
user_331,202741,4
user_331,200480,3
user_331,14940,3
user_332,155407,4
user_332,251170,4
user_332,21099,3
user_332,128020,4
user_332,carrot-houmous,4
user_332,76116,3
user_333,100974,3
user_333,195329,3
user_333,300766,3
user_333,14913,3
user_333,296879,4
user_333,195354,4
user_333,70793,3
user_334,177496,4
user_334,298415,4
user_334,300554,3
user_334,59633,4
user_334,209217,3
user_334,204859,3
user_334,188016,3
user_334,297241,3
user_335,292826,3
user_335,277158,4
user_335,226223,4
user_335,21128,3
user_336,211668,4
user_336,93124,3
user_336,233019,3
user_336,19962,3
user_336,156594,3
user_336,236999,3
user_336,143437,4
user_336,poached-apricots,3
user_336,238403,3
user_337,124994,4
user_337,19492,3
user_337,297375,3
user_337,208662,3
user_337,298799,4
user_337,297159,4
user_338,205453,4
user_338,176394,4
user_338,64672,3
user_339,16380,3
user_339,french-onion-soup,4
user_339,199148,4
user_339,19189,3
user_339,232753,3
user_339,147878,3
user_339,224511,3
user_339,chocolate-pudding,4
user_340,parcels-of-cod-loin-with-tomato-red-pepper-sauce,4
user_340,295003,3
user_340,190616,4
user_340,129732,4
user_340,300466,4
user_340,33716,4
user_340,299980,4
user_340,3255,3
user_341,172205,4
user_341,lamb-ragu,3
user_341,36389,4
user_341,121437,3
user_341,125914,4
user_341,295987,3
user_341,27667,3
user_341,scallops-with-ginger-garlic,4
user_341,289806,4
user_342,42151,4
user_342,298593,4
user_342,179062,3
user_342,129259,3
user_342,sauteed-fruits,3
user_342,223967,3
user_342,294476,3
user_343,133268,4
user_343,208355,3
user_343,galaxy-mirror-glaze-cake,3
user_343,149432,3
user_343,297006,4
user_343,285202,4
user_343,143916,3
user_343,291243,4
user_344,124644,4
user_344,114993,3
user_344,150328,3
user_344,190752,3
user_345,197129,3
user_345,16536,3
user_345,196416,3
user_345,201178,4
user_345,36428,4
user_345,228262,4
user_346,269058,3
user_346,255723,4
user_346,210102,4
user_347,36194,3
user_347,194357,4
user_347,tomato-onion-mascarpone-risotto,3
user_347,106158,3
user_347,73513,3
user_347,100627,3
user_347,247737,3
user_347,steak-pasta,3
user_348,chicken-noodle-soup,3
user_348,51158,3
user_348,138370,4
user_348,haddock-parsley-fish-cakes,3
user_348,299074,3
user_348,159803,4
