id,ingredient
asparagus-salmon-ricotta-open-lasagne,100g ricotta
asparagus-salmon-ricotta-open-lasagne,6 slices smoked salmon
asparagus-salmon-ricotta-open-lasagne,3tbsp pesto
asparagus-salmon-ricotta-open-lasagne,1tsp chilli flakes (optional)
asparagus-salmon-ricotta-open-lasagne,"Basil leaves, to garnish"
asparagus-samphire-with-parmesan-cheese-soft-boiled-eggs,2 x 125g packs Asda Extra Special Asparagus
asparagus-samphire-with-parmesan-cheese-soft-boiled-eggs,6 large free-range eggs
asparagus-samphire-with-parmesan-cheese-soft-boiled-eggs,2 x 90g packs Asda Extra Special Samphire
asparagus-samphire-with-parmesan-cheese-soft-boiled-eggs,"50g Asda Extra Special Parmesan, shaved"
asparagus-samphire-with-parmesan-cheese-soft-boiled-eggs,"Crusty bread, to serve"
atlanta-style-peach-mushroom-burger,"4 tbsp olive oil, plus extra for brushing"
atlanta-style-peach-mushroom-burger,"1 tsp rosemary (leaves only), chopped"
atlanta-style-peach-mushroom-burger,"1 clove garlic, crushed"
atlanta-style-peach-mushroom-burger,4 tbsp lemon juice
atlanta-style-peach-mushroom-burger,8 Asda Jumbo Mushrooms
atlanta-style-peach-mushroom-burger,2 ripe avocados
atlanta-style-peach-mushroom-burger,"4 baby plum tomatoes, roughly chopped"
atlanta-style-peach-mushroom-burger,8 ripe peaches (or nectarines)
atlanta-style-peach-mushroom-burger,8 brioche buns
atlanta-style-peach-mushroom-burger,"125g mozzarella, drained and cut into 8 thin slices"
atlanta-style-peach-mushroom-burger,Rocket leaves
aubergine-bake,500g baby potatoes
aubergine-bake,"1 tbsp olive oil, plus extra for greasing"
aubergine-bake,2 aubergines
aubergine-bake,"1 large onion, chopped"
aubergine-bake,3 x 210g cartons Heinz Gluten Free Tomato & Oregano Pasta Sauce
aubergine-bake,"125g Chosen by you Lighter Mozzarella, sliced"
aubergine-bake,"50g Chosen by you 30% Less Fat Extra Mature British Cheese, grated"
aubergine-bulgur-wheat-rolls,100g bulgur wheat
aubergine-bulgur-wheat-rolls,3 tbsp olive oil
aubergine-bulgur-wheat-rolls,"3 aubergines, trimmed and sliced lengthways"
aubergine-bulgur-wheat-rolls,"1 small parsnip, peeled and grated"
aubergine-bulgur-wheat-rolls,"1 small cooked beetroot, drained and finely diced"
aubergine-bulgur-wheat-rolls,"1 small red onion, finely chopped"
aubergine-bulgur-wheat-rolls,"1 small apple, cored and grated"
aubergine-bulgur-wheat-rolls,2 tbsp pomegranate seeds
aubergine-bulgur-wheat-rolls,"1 tbsp pecans, chopped"
aubergine-bulgur-wheat-rolls,2 tbsp lemon juice
aubergine-bulgur-wheat-rolls,"Chopped parsley, to serve"
aubergine-chickpea-curry,"1 large onion, chopped"
aubergine-chickpea-curry,1 tbsp sunflower oil
aubergine-chickpea-curry,2 aubergines
aubergine-chickpea-curry,200g green beans
aubergine-chickpea-curry,"100g carrots, sliced"
aubergine-chickpea-curry,570g jar Asda Balti Curry Sauce
aubergine-chickpea-curry,"400g can chickpeas, drained and rinsed"
aubergine-chickpea-curry,2 tbsp fresh coriander
aubergine-chickpea-curry,"Asda Naan Bread, to serve"
aubergine-chickpea-feta-salad-with-sumac-dressing,"1 aubergine, topped, tailed and sliced"
aubergine-chickpea-feta-salad-with-sumac-dressing,3 tbsp olive oil
aubergine-chickpea-feta-salad-with-sumac-dressing,"400g can Good & Balanced Chickpeas, rinsed and drained"
aubergine-chickpea-feta-salad-with-sumac-dressing,"150g Chosen by you Greek Feta, crumbled"
aubergine-chickpea-feta-salad-with-sumac-dressing,"150g cherry tomatoes, halved"
aubergine-chickpea-feta-salad-with-sumac-dressing,"1 red onion, finely diced"
aubergine-chickpea-feta-salad-with-sumac-dressing,"2 tsp flat-leaf parsley, chopped"
aubergine-chickpea-feta-salad-with-sumac-dressing,1 tbsp lemon juice
aubergine-chickpea-feta-salad-with-sumac-dressing,1/2 tsp ground sumac
aubergine-chickpea-feta-salad-with-sumac-dressing,"1 clove garlic, crushed"
aubergine-gratin-with-tomato-sauce-recipe,2 tbsp Asda extra virgin olive oil
aubergine-gratin-with-tomato-sauce-recipe,400g Asda thick cut chopped tomatoes 
aubergine-gratin-with-tomato-sauce-recipe,"1 large handful fresh basil leaves, roughly chopped"
aubergine-gratin-with-tomato-sauce-recipe,1 garlic clove
aubergine-gratin-with-tomato-sauce-recipe,Salt and freshly ground black pepper
aubergine-gratin-with-tomato-sauce-recipe,2 tbsp Extra Virgin olive oil
aubergine-gratin-with-tomato-sauce-recipe,"1 large aubergine cut into 5mm thick slices, lengthways"
aubergine-gratin-with-tomato-sauce-recipe,"1 large handful basil leaves, roughly chopped"
aubergine-gratin-with-tomato-sauce-recipe,50g Good and Balanced sultanas
aubergine-gratin-with-tomato-sauce-recipe,15g Good and Balanced pine nut kernels
aubergine-gratin-with-tomato-sauce-recipe,"1 ball large mozzarella, roughly chopped"
aubergine-mushroom-pate,1 large aubergine (about 425g)
aubergine-mushroom-pate,"1 shallot, finely chopped"
aubergine-mushroom-pate,1 tbsp olive oil
aubergine-mushroom-pate,"1 garlic clove, crushed"
aubergine-mushroom-pate,"250g pack chestnut mushrooms, roughly chopped"
aubergine-mushroom-pate,50g butter
aubergine-mushroom-pate,1 tsp Worcestershire sauce
aubergine-mushroom-pate,2 tsp dark soy sauce
aubergine-mushroom-pate,3 tsp chopped fresh flat-leaf parsley
aubergine-pancetta-bake,2 tbsp olive oil
aubergine-pancetta-bake,500g pack Asda Frozen Chargrilled Aubergine Slices
aubergine-pancetta-bake,120g pack Asda Diced Pancetta
aubergine-pancetta-bake,"2 garlic cloves, crushed"
aubergine-pancetta-bake,1 tsp sugar
aubergine-pancetta-bake,2 x 400g can Asda Chopped Tomatoes
aubergine-pancetta-bake,"1 vegetable stock cube, crumbled"
aubergine-pancetta-bake,"2 x 125g packs Asda Mozzarella, drained and sliced"
aubergine-pancetta-bake,"25g pack basil, leaves only, shredded"
aubergine-pancetta-bake,50g freshly grated Parmesan
aubergine-parmigiana,"1 small onion, chopped"
aubergine-parmigiana,5 tbsp olive oil
aubergine-parmigiana,"2 garlic cloves, crushed"
aubergine-parmigiana,2 x 400g cans Asda Chopped Tomatoes
aubergine-parmigiana,1 level tsp sugar
aubergine-parmigiana,20 basil leaves
aubergine-parmigiana,3 medium aubergines
aubergine-parmigiana,"2 x 125g balls Asda Mozzarella, drained and sliced"
aubergine-parmigiana,"50g Parmesan, grated"
aubergine-pepper-bake,"2 aubergines, sliced"
aubergine-pepper-bake,3 tbsp olive oil
aubergine-pepper-bake,100g Asda Frozen Chopped Onion
aubergine-pepper-bake,350g Asda Frozen Sliced Peppers
aubergine-pepper-bake,1 tsp Asda Frozen Garlic
aubergine-pepper-bake,400g can Asda Chopped Tomatoes with Herbs
aubergine-pepper-bake,50g fresh breadcrumbs
aubergine-pepper-bake,"50g mature Cheddar cheese
"
aubergine-tomato-baked-eggs,2 tbsp olive oil
aubergine-tomato-baked-eggs,"1 red onion, halved and finely sliced"
aubergine-tomato-baked-eggs,"1 red peppers, de-seeded and sliced"
aubergine-tomato-baked-eggs,"1 yellow pepper, de-seeded and sliced"
aubergine-tomato-baked-eggs,"1 aubergine, topped, tailed and cut into 1cm cubes"
aubergine-tomato-baked-eggs,390g carton Chosen by you Chopped Tomatoes with Garlic
aubergine-tomato-baked-eggs,2 tbsp Chosen by you Green Pesto
aubergine-tomato-baked-eggs,4 large eggs
aubergine-tomato-baked-eggs,"40g reduced-fat Cheddar, grated"
aubergine-tomato-baked-eggs,"Crusty wholemeal bread, to serve"
aubergines-stuffed-with-beans-cheese,2 large aubergines
aubergines-stuffed-with-beans-cheese,4 tbsp olive oil
aubergines-stuffed-with-beans-cheese,"1 onion, chopped"
aubergines-stuffed-with-beans-cheese,"1 garlic clove, crushed"
aubergines-stuffed-with-beans-cheese,2 tsp Asda Mild Chilli Powder
aubergines-stuffed-with-beans-cheese,"4 tomatoes, de-seeded and chopped"
aubergines-stuffed-with-beans-cheese,"400g can Asda Butter Beans, drained and rinsed"
aubergines-stuffed-with-beans-cheese,200g can sweetcorn drained
aubergines-stuffed-with-beans-cheese,75g Lancashire Cheese
aubergines-stuffed-with-beans-cheese,"Crusty bread, to serve"
autumn-apple-cake,250g butter
autumn-apple-cake,250g caster sugar
autumn-apple-cake,5 eggs
autumn-apple-cake,250g self raising flour
autumn-apple-cake,"2 English Russet apples, all cored, 1 thinly sliced, 1 peeled and diced"
avocado-chickpea-mashup-in-pitta,100g canned chickpeas
avocado-chickpea-mashup-in-pitta,tablespoon olive oil
avocado-chickpea-mashup-in-pitta,1tsp ground cumin 
avocado-chickpea-mashup-in-pitta,1⁄4 avocado
avocado-chickpea-mashup-in-pitta,2tsp lime juice
avocado-chickpea-mashup-in-pitta,"3 cherry ￼￼tomatoes, halved"
baa-lamb-muffins,● 150g self-raising flour
baa-lamb-muffins,1 level tsp baking powder
baa-lamb-muffins,"125g butter, softened"
baa-lamb-muffins,125g caster sugar
baa-lamb-muffins,2 large eggs
baa-lamb-muffins,2tbsp milk
baa-lamb-muffins,380g tub Cake Angels Mallow Icing
baa-lamb-muffins,50g black ready-to-roll icing
baa-lamb-muffins,180g white mini mallows
baa-lamb-muffins,1tbsp icing sugar
baa-lamb-muffins,Black food colouring
baby-carrots-with-orange-glaze,3-4 packs of Asda Baby Carrots
baby-carrots-with-orange-glaze,1 level tsp sugar
baby-carrots-with-orange-glaze,15g butter
baby-carrots-with-orange-glaze,4 tbsp orange juice
baby-carrots-with-orange-glaze,"Chopped parsely, to serve"
baby-leaf-chicken-salad,90g bag baby leaf salad
baby-leaf-chicken-salad,10 halved cherry tomatoes
baby-leaf-chicken-salad,50g croutons
baby-leaf-chicken-salad,"200g chopped, cooked chicken"
baby-leaf-chicken-salad,2 rashers cooked and crumbled bacon
baby-leaf-chicken-salad,3 tbsp oil
baby-leaf-chicken-salad,2 tbsp cider vinegar
baby-leaf-chicken-salad,"1 garlic clove, crushed"
baby-leaf-chicken-salad,1 tbsp honey
baby-leaf-chicken-salad,1 tsp mustard
bacon-egg-picnic-pies,4 eggs
bacon-egg-picnic-pies,175g smoked bacon
bacon-egg-picnic-pies,"2 spring onions, trimmed and sliced"
bacon-egg-picnic-pies,1 tsp oil
bacon-egg-picnic-pies,"Flour, for rolling out"
bacon-egg-picnic-pies,500g Jus-Rol Shortcrust Pastry Block
bacon-egg-picnic-pies,1 tbsp Chosen by you Tomato Chutney
bacon-egg-picnic-pies,150ml milk
bacon-leek-mushroom-pasta,"3 leeks, trimmed"
bacon-leek-mushroom-pasta,2 tbsp olive oil
bacon-leek-mushroom-pasta,400g mushrooms sliced
bacon-leek-mushroom-pasta,"1 clove garlic, chopped"
bacon-leek-mushroom-pasta,350g penne pasta
bacon-leek-mushroom-pasta,4 rashers Asda Back Bacon
bacon-leek-mushroom-pasta,200g pot Asda 50% Less Fat Soft Cheese
bacon-leek-mushroom-pasta,Dash of Tabasco (optional)
bacon-leek-mushroom-pasta,Garlic bread to serve
bacon-mushroom-risotto,1 reduced-salt chicken stock cube
bacon-mushroom-risotto,1 tbsp olive oil
bacon-mushroom-risotto,"1 medium onion, chopped"
bacon-mushroom-risotto,"100g Butcher’s Selection Unsmoked Bacon Medallions, chopped"
bacon-mushroom-risotto,10g butter
bacon-mushroom-risotto,"250g mushrooms, sliced"
bacon-mushroom-risotto,325g arborio risotto rice (or carnaroli risotto rice)
bacon-mushroom-risotto,2 level tsp mixed herbs
bacon-mushroom-risotto,225g fresh or frozen peas
bacon-mushroom-risotto,"40g Parmesan, shaved"
bacon-pumpkin-soup,6 rashers streaky bacon
bacon-pumpkin-soup,1 tbsp sunflower oil
bacon-pumpkin-soup,15g butter
bacon-pumpkin-soup,"1 medium red onion, chopped"
bacon-pumpkin-soup,"500g pumpkin (weighed without skin, seeds or fibre), cubed"
bacon-pumpkin-soup,"1 potato, peeled and cubed"
bacon-pumpkin-soup,"150g split red lentils, rinsed"
bacon-pumpkin-soup,1.2 litres hot vegetable stock
bacon-pumpkin-soup,1 tbsp chopped fresh thyme
bacon-pumpkin-soup,4 tbsp crème fraîche
bacon-spinach-tomato-pasta,85g fusilli pasta (or penne pasta)
bacon-spinach-tomato-pasta,50g frozen sweetcorn
bacon-spinach-tomato-pasta,1 tsp sunflower oil
bacon-spinach-tomato-pasta,1 rasher unsmoked back bacon
bacon-spinach-tomato-pasta,"100g baby plum tomatoes, halved"
bacon-spinach-tomato-pasta,1/4 x 160g pack washed baby leaf spinach
bacon-spinach-tomato-pasta,50g Chosen by you 50% Less Fat Garlic & Herbs Soft Cheese
bacon-sweetcorn-potato-cakes,"800g Maris Piper potatoes (or King Edward potatoes), peeled weight"
bacon-sweetcorn-potato-cakes,"6 back bacon rashers, chopped"
bacon-sweetcorn-potato-cakes,"4 spring onions, trimmed and sliced"
bacon-sweetcorn-potato-cakes,25g butter
bacon-sweetcorn-potato-cakes,"327g can Asda Sweetcorn, drained"
bacon-sweetcorn-potato-cakes,350g cherry on the vine tomatoes
bacon-sweetcorn-potato-cakes,4 large free-range eggs
bacon-sweetcorn-sweet-potato-chowder,230g Asda Extra Special Unsmoked Wiltshire Gammon Steak
bacon-sweetcorn-sweet-potato-chowder,1 tsp sunflower oil
bacon-sweetcorn-sweet-potato-chowder,"1 medium onion, chopped"
bacon-sweetcorn-sweet-potato-chowder,"300g sweet potatoes (peeled weight), cut into 1cm chunks"
bacon-sweetcorn-sweet-potato-chowder,300ml chicken stock made with 1 stock cube
bacon-sweetcorn-sweet-potato-chowder,450ml whole milk
bacon-sweetcorn-sweet-potato-chowder,200g frozen sweetcorn
bacon-sweetcorn-sweet-potato-chowder,1 level tbsp cornflour
bacon-sweetcorn-sweet-potato-chowder,2 tbsp chopped fresh flat-leaf parsley
bacon-sweetcorn-sweet-potato-chowder,"Crusty bread, to serve"
bacon-wrapped-onion-rings,1 medium white onion
bacon-wrapped-onion-rings,2tbsp Dijon mustard
bacon-wrapped-onion-rings,1tbsp thyme leaves
bacon-wrapped-onion-rings,12-16 rashers thin-sliced rindless smoked bacon
bacon-wrapped-onion-rings,"Asda Maple & Bacon Flavour Ketchup, to serve"
bagel-pizzas,180g bag Fresh Tastes Baby Spinach
bagel-pizzas,4 bagels
bagel-pizzas,1/2 x 265g jar Chosen by you Tomato & Basil Pizza Topper
bagel-pizzas,"100g ham, chopped"
bagel-pizzas,"1 yellow pepper, de-seeded and diced"
bagel-pizzas,"16 cherry tomatoes, halved"
bagel-pizzas,"125g Chosen by you 30% Less Fat Mature Light British Cheese, grated"
bagel-pizzas,"Salad, to serve"
baked-apples-stuffed-with-pistachios-apricots-figs,"8 Asda Ready to Eat Dried Apricots, chopped"
baked-apples-stuffed-with-pistachios-apricots-figs,"6 Asda Ready to Eat Dried Figs, chopped"
baked-apples-stuffed-with-pistachios-apricots-figs,"25g unsalted pistachio nuts, chopped"
baked-apples-stuffed-with-pistachios-apricots-figs,3 tbsp Asda Apricot Jam
baked-apples-stuffed-with-pistachios-apricots-figs,"1 ball stem ginger in syrup, drained and chopped (optional)"
baked-apples-stuffed-with-pistachios-apricots-figs,4 Bramley cooking apples
baked-apples-stuffed-with-pistachios-apricots-figs,15g butter
baked-apples-stuffed-with-pistachios-apricots-figs,1 tbsp Asda Clear Honey
baked-apples-stuffed-with-pistachios-apricots-figs,150ml apple juice
baked-banana-mummies,100g Asda Ready Rolled Light  Puff Pastry 
baked-banana-mummies,"4 ripe but firm bananas, peeled and cut in half horizontally "
baked-banana-mummies,16 raisins 
baked-banana-mummies,15g cocoa
baked-banana-mummies,2tbsp clear honey
baked-banana-mummies,10g unsalted  butter
baked-banana-mummies,100ml fat-free Greek yogurt
baked-beans,2 tbsp olive oil
baked-beans,1 level tsp Asda Onion Granules
baked-beans,1 level tsp mustard powder
baked-beans,400g can chopped tomatoes with garlic
baked-beans,2 level tsp soft brown sugar
baked-beans,5 level tbsp tomato purée
baked-beans,2 level tsp dried mixed herbs
baked-beans,"2 x 300g cans haricot beans in water, (or cannellini beans in water), drained and rinsed"
baked-beans,4 basil leaves
baked-beans,"4 thick slices of bread, toasted, to serve"
baked-eggs-with-mushrooms,"25g butter, plus extra for greasing"
baked-eggs-with-mushrooms,"250g chestnut mushrooms, sliced or chopped"
baked-eggs-with-mushrooms,"2 Asda Shallots, finely chopped"
baked-eggs-with-mushrooms,"2 x 160g bags baby spinach, ready washed"
baked-eggs-with-mushrooms,Small pinch grated nutmeg
baked-eggs-with-mushrooms,6 large free-range eggs
baked-eggs-with-mushrooms,"75g Emmental, grated"
baked-eggs-with-mushrooms,"Toast, to serve"
baked-eggs-with-spinach,350g bag Asda Spinach
baked-eggs-with-spinach,25g butter
baked-eggs-with-spinach,25g plain flour
baked-eggs-with-spinach,300ml semi-skimmed milk
baked-eggs-with-spinach,"100g Asda Lighter Mature Cheddar Cheese, grated"
baked-eggs-with-spinach,2 tsp Asda Coarse Grain Mustard
baked-eggs-with-spinach,4 large free-range eggs
baked-eggs-with-spinach,New potatoes (or crusty bread)
baked-figs-with-honey,8-12 figs
baked-figs-with-honey,"15g unsalted butter, plus extra for greasing"
baked-figs-with-honey,4 tbsp Asda Squeezy Pure Acacia Honey (or any other clear honey)
baked-figs-with-honey,4 tbsp apple juice or sweet sherry
baked-figs-with-honey,Pinch of ground cinnamon
baked-figs-with-honey,200g pot Asda Fat Free Greek Style Yogurt
baked-fish-and-chips-with-mushy-peas,"2 large baking potatoes, cut into wedges "
baked-fish-and-chips-with-mushy-peas,2tbsp olive oil  
baked-fish-and-chips-with-mushy-peas,1tbsp polenta 
baked-fish-and-chips-with-mushy-peas,500g cod loin 
baked-fish-and-chips-with-mushy-peas,1tbsp corn flour 
baked-fish-and-chips-with-mushy-peas,"1 egg, beaten "
baked-fish-and-chips-with-mushy-peas,50g panko breadcrumbs 
baked-fish-and-chips-with-mushy-peas,200g British garden frozen peas 
baked-fish-and-chips-with-mushy-peas,100g broad beans
baked-fish-and-chips-with-mushy-peas,"1 lemon, zested"
baked-fish-and-chips-with-mushy-peas,"20g mint, finely chopped"
baked-fish-with-herbed-crumb-topping,"25g butter, melted"
baked-fish-with-herbed-crumb-topping,500g pot Asda Simply Tomato Sauce
baked-fish-with-herbed-crumb-topping,540g bag Asda Frozen White Fish Fillets
baked-fish-with-herbed-crumb-topping,50g white breadcrumbs
baked-fish-with-herbed-crumb-topping,2 tbsp chopped curly parsley
baked-fish-with-herbed-crumb-topping,"25g Parmesan, grated"
baked-fish-with-herbed-crumb-topping,"New potatoes, to serve"
baked-fish-with-herbed-crumb-topping,"Sugar snap peas, to serve"
baked-fish-with-pepper-topping,50g butter
baked-fish-with-pepper-topping,"1 red pepper, de-seeded and cut into 1cm pieces"
baked-fish-with-pepper-topping,"1 yellow pepper, de-seeded and cut into 1cm pieces"
baked-fish-with-pepper-topping,"1 green pepper, de-seeded and cut into 1cm pieces"
